id,focus,signal,slack,drag,confidence,score,lane
l001,retry load,35,33,6,25,172,watch
l002,worker slack,35,34,6,55,204,ship
l003,session drift,35,35,6,85,236,ship
l004,queue pressure,35,36,18,25,130,watch
l005,retry load,35,37,18,55,162,watch
l006,worker slack,35,38,18,85,194,watch
l007,session drift,35,39,34,25,72,hold
l008,queue pressure,35,40,34,55,104,hold
l009,retry load,35,41,34,85,136,watch
l010,worker slack,60,42,6,25,265,ship
l011,session drift,60,43,6,55,297,ship
l012,queue pressure,60,44,6,85,329,ship
l013,retry load,60,45,18,25,223,ship
l014,worker slack,60,46,18,55,255,ship
l015,session drift,60,47,18,85,287,ship
l016,queue pressure,60,48,34,25,165,watch
l017,retry load,60,32,34,55,163,watch
l018,worker slack,60,33,34,85,195,watch
l019,session drift,85,34,6,25,324,ship
l020,queue pressure,85,35,6,55,356,ship
l021,retry load,85,36,6,85,388,ship
l022,worker slack,85,37,18,25,282,ship
l023,session drift,85,38,18,55,314,ship
l024,queue pressure,85,39,18,85,346,ship
l025,retry load,85,40,34,25,224,ship
l026,worker slack,85,41,34,55,256,ship
l027,session drift,85,42,34,85,288,ship
